# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:11:24.837
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
37.214574,12.4575,3.0089,2.5418,13.07
37.224437,11.5387,2.9281,2.1786,12.10
37.233149,10.1878,3.1796,1.6043,10.79
37.243456,8.3577,3.8025,0.9882,9.24
37.257058,6.3782,4.5658,0.9522,7.90
37.265491,5.0266,4.9002,1.5074,7.18
37.275935,4.1130,4.6065,1.7710,6.42
37.286633,2.7629,4.1392,1.9837,5.36
37.297939,1.0791,3.6724,2.3644,4.50
37.308587,-0.9348,3.3987,2.8396,4.53
37.320025,-2.8333,3.0767,3.4518,5.42
37.332318,-3.6399,2.1143,4.7361,6.34
37.340946,-1.9541,0.2670,6.5588,6.85
37.351617,0.8834,-2.0100,8.3341,8.62
37.363371,3.7235,-4.2533,9.9455,11.44
37.374064,6.0338,-6.5581,11.4910,14.54
37.384315,7.1748,-9.1329,12.0859,16.76
37.395036,6.6081,-10.6697,11.2429,16.85
37.411858,4.1556,-9.6692,9.8071,14.39
37.417734,0.8699,-7.2785,8.1279,10.95
37.431998,-1.7959,-5.3614,6.3092,8.47
37.441598,-3.5004,-3.7690,4.8906,7.10
37.449575,-4.5197,-1.9691,3.9795,6.34
37.459973,-5.3926,-0.1771,3.2444,6.30
37.473335,-5.7677,1.0581,2.1920,6.26
37.481813,-5.6423,1.7888,0.6456,5.95
37.493726,-5.8810,2.6912,-0.8305,6.52
37.508531,-6.6486,4.0301,-2.1527,8.07
37.519373,-7.2876,5.0997,-3.3253,9.50
37.524986,-7.8434,5.8490,-4.1990,10.65
37.537449,-8.5261,6.4304,-4.6879,11.66
37.547563,-9.0613,6.8536,-4.9193,12.38
37.557817,-9.3049,6.8981,-4.8942,12.57
37.568430,-9.1152,6.2329,-4.7875,12.04
37.582071,-8.4116,5.1649,-4.5559,10.87
37.600888,-6.7842,3.6527,-3.9208,8.65
37.618323,-6.8806,2.9815,-3.5491,8.30
37.626450,-7.2629,2.3224,-3.0722,8.22
37.633886,-6.9470,1.6896,-2.5676,7.60
37.644475,-5.7040,0.8182,-1.9926,6.10
37.656755,-4.2080,-0.0792,-1.3984,4.44
37.670923,-2.7227,-0.4759,-0.8158,2.88
37.676669,-1.9936,-0.5804,0.5356,2.14
37.689581,-1.9345,-0.9250,1.7185,2.75
37.698524,-1.2338,-1.0268,3.0035,3.41
37.709544,-0.0005,-0.1722,4.3912,4.39
37.727238,1.5232,0.6908,5.8892,6.12
37.741848,4.0061,-0.0856,6.7590,7.86
37.753798,4.0186,-0.3213,6.9701,8.05
37.763516,3.3304,-0.1434,7.7716,8.46
37.774513,3.6328,-0.5647,8.1853,8.97
37.785332,3.0206,-1.8017,9.2722,9.92
37.798439,2.5949,-3.4299,9.4236,10.36
37.808690,2.9977,-4.1419,9.0818,10.42
37.817878,2.4171,-4.4606,9.4585,10.73
37.830555,1.7816,-5.1635,9.6441,11.08
37.840270,2.2023,-6.1885,10.1779,12.11
37.849933,2.8877,-7.9608,11.1338,13.99
37.861054,3.3987,-9.9958,11.4926,15.61
37.873504,3.6872,-11.3771,11.3497,16.49
37.884214,4.0466,-11.7551,10.9208,16.55
37.898163,4.2863,-11.4350,10.4544,16.08
37.914957,3.0431,-9.9470,9.0308,13.78
37.926077,3.2799,-8.9871,7.9761,12.46
37.938449,3.4888,-8.3130,6.7148,11.24
37.947674,3.3264,-7.8650,5.2139,10.01
37.960901,2.6897,-6.9840,4.1728,8.57
37.972353,1.8747,-5.8964,3.6949,7.21
37.980948,1.3074,-5.0806,3.7287,6.44
37.991172,1.6298,-4.4696,3.4017,5.85
38.002843,2.1702,-4.2035,3.0047,5.60
38.014681,2.8363,-4.3419,2.5780,5.79
38.023590,3.6965,-4.7888,1.9383,6.35
38.034298,3.5245,-4.7980,0.7628,6.00
38.048264,2.4006,-4.0678,-0.2548,4.73
38.060148,0.9652,-3.2484,-0.7736,3.48
38.080446,-1.0764,-1.4674,-2.4836,3.08
38.090268,-2.0002,-0.5993,-2.6846,3.40
38.099437,-3.1391,0.0484,-2.7277,4.16
38.110515,-3.8050,0.4108,-2.7735,4.73
38.126604,-3.7614,0.9724,-2.8374,4.81
38.132036,-4.2026,1.8059,-2.3109,5.12
38.142880,-5.8808,2.6409,-2.2817,6.84
38.158212,-6.8633,3.0365,-2.6412,7.96
38.164455,-7.0684,3.4316,-3.1912,8.48
38.175605,-7.5215,4.1286,-3.9644,9.45
38.188994,-8.1706,4.3468,-4.3414,10.22
38.207919,-8.4442,3.1028,-4.1700,9.92
38.222978,-7.3078,2.5708,-4.1419,8.78
38.236476,-6.3266,2.3012,-4.2024,7.94
38.240437,-5.3175,1.4994,-4.3244,7.02
38.253564,-4.4175,0.2470,-4.2926,6.16
38.263030,-3.4437,-1.0226,-4.2302,5.55
38.273833,-1.4324,-3.1636,-3.8735,5.20
38.283618,0.9395,-6.3400,-3.6274,7.36
38.296826,5.4259,-10.6946,-2.7197,12.30
38.310972,11.5379,-16.0191,-1.9874,19.84
38.329781,15.8226,-19.6200,-2.5410,25.33
38.338491,12.2816,-16.8010,-2.0207,20.91
38.348640,8.1003,-14.7139,-2.6041,17.00
38.359366,4.4788,-11.9647,-3.2238,13.18
38.371771,2.0303,-8.5398,-3.2371,9.36
38.381161,0.5973,-5.4441,-3.5422,6.52
38.392125,-0.2249,-2.8933,-3.9614,4.91
38.407165,-1.3769,-0.5491,-4.2285,4.48
38.416453,-3.1642,1.8947,-4.1048,5.52
38.424790,-5.0533,4.3100,-4.0004,7.75
38.438987,-6.9696,6.4009,-4.0784,10.30
38.446677,-9.3856,8.0263,-4.3168,13.08
38.456919,-11.7176,9.1419,-4.5236,15.54
38.468499,-12.7061,9.8124,-4.5753,16.69
38.479302,-11.7520,9.3987,-4.2641,15.64
38.489794,-9.8508,7.6324,-4.0566,13.11
38.502824,-7.6807,5.0792,-3.5363,9.86
38.513583,-4.6945,2.1586,-2.7611,5.86
38.534146,2.3403,-3.1524,-1.7955,4.32
38.551526,5.8021,-5.3397,-2.7038,8.34
38.562124,9.0035,-7.7329,-4.5277,12.70
38.565351,12.0601,-9.9333,-7.2727,17.23
38.577957,14.3591,-10.8341,-9.6033,20.39
38.588409,13.0329,-9.5535,-9.7194,18.86
38.601215,10.0117,-7.6451,-8.9994,15.48
38.613073,8.2452,-6.2784,-8.0095,13.10
38.623357,8.5319,-5.5619,-7.6384,12.73
38.641856,12.9990,-5.9262,-7.7303,16.24
38.656602,13.9632,-6.3249,-7.9011,17.25
38.666011,12.4973,-5.8758,-7.3251,15.63
38.674252,9.5412,-5.0327,-6.3642,12.52
38.685392,6.8068,-4.1868,-4.8060,9.33
38.701382,3.9564,-3.7727,-2.9033,6.19
38.709037,1.2283,-4.2602,-1.2502,4.61
38.721567,-1.2469,-5.2909,-0.4351,5.45
38.732127,-3.8121,-5.7418,-0.2337,6.90
38.740162,-7.2800,-5.9291,0.4512,9.40
38.751670,-10.2199,-6.4002,1.2507,12.12
38.764685,-13.5387,-7.8779,1.7709,15.76
38.774755,-17.9842,-10.2828,1.8903,20.80
38.794878,-24.2061,-14.7958,3.8170,28.63
38.804441,-24.6797,-14.7512,5.0950,29.20
38.814718,-22.7586,-13.0037,6.2716,26.95
38.825465,-19.8334,-10.7762,7.9657,23.94
38.839164,-15.8248,-8.2075,11.5437,21.24
38.850435,-11.0901,-5.3975,15.0301,19.44
38.858178,-6.9862,-2.6010,17.3479,18.88
38.871039,-3.2035,0.5528,18.5723,18.85
38.881687,1.3738,3.9361,18.5748,19.04
38.890601,4.9635,7.2696,17.2312,19.35
38.901744,6.3536,10.0873,16.4265,20.30
38.912727,7.8312,12.6513,14.5503,20.81
38.923530,10.4524,15.5665,10.8734,21.67
38.934788,11.9437,19.0987,7.9539,23.89
38.951176,11.5139,22.3153,6.7365,26.00
38.957403,10.1579,24.2100,6.7536,27.11
38.971492,8.1158,24.4124,6.1407,26.45
38.981607,6.0271,22.9030,7.5685,24.86
38.989625,4.6840,20.5709,9.0890,22.97
38.999578,5.2364,18.7577,9.4663,21.65
39.012875,5.6941,17.3213,8.2324,20.01
39.022271,6.1241,15.7921,5.9323,17.95
39.032060,6.5486,12.9486,4.8901,15.31
39.042717,6.3750,9.5367,3.2652,11.93
39.057333,4.7506,5.6111,2.2254,7.68
39.068361,1.1758,1.0804,2.0905,2.63
39.079046,-4.4068,-4.1823,4.8287,7.76
39.088253,-5.6328,-9.9927,5.9490,12.92
39.096772,0.2515,-12.8842,7.5485,14.93
39.107553,4.0717,-9.5309,8.7953,13.59
39.120911,4.3274,-5.4420,8.7991,11.21
39.130005,5.8942,-4.9869,6.5172,10.10
39.139983,9.4056,-6.4985,4.2609,12.20
39.150688,10.8721,-7.3818,1.1737,13.19
39.165559,8.9182,-8.5803,-0.9318,12.41
39.187185,7.2144,-10.8859,-4.9147,13.95
39.196973,9.4091,-13.6905,-5.3553,17.45
39.205375,10.9215,-17.3289,-4.3816,20.95
39.217816,9.9414,-17.3401,-4.7559,20.55
39.228564,4.6205,-14.2803,-6.5702,16.38
39.241068,-3.4967,-13.3776,-7.6224,15.79
39.248546,-12.2519,-12.6144,-7.2598,19.02
39.260538,-16.4047,-9.9133,-5.0255,19.82
39.270228,-16.4304,-7.2123,-2.3791,18.10
39.281207,-14.2761,-7.3054,0.1837,16.04
39.292281,-11.6993,-8.1142,1.8251,14.35
39.302852,-9.7137,-7.9312,4.1862,13.22
39.314232,-7.7283,-7.1370,5.3063,11.78
39.324334,-5.9465,-5.9353,4.9691,9.76
39.336748,-5.1705,-4.7659,4.1752,8.18
39.356580,-4.0953,-2.5177,1.8698,5.16
39.374755,-3.8948,-1.5347,0.9181,4.29
39.378429,-4.1019,-0.7855,0.6166,4.22
39.389060,-4.1306,-0.0837,0.8343,4.21
39.400318,-4.1629,0.5568,1.0836,4.34
39.417071,-4.3696,0.6836,1.2074,4.58
39.436550,-5.8098,0.1899,0.9373,5.89
39.446099,-6.5404,0.4542,0.9461,6.62
39.455117,-7.2144,0.9994,0.9661,7.35
39.464951,-7.7526,1.5657,0.7530,7.94
39.475776,-8.0205,1.9990,0.4324,8.28
39.489530,-7.8038,2.2028,0.3493,8.12
39.497716,-7.3986,2.0744,0.3883,7.69
39.512497,-7.1359,1.5605,0.5899,7.33
39.519919,-6.6371,0.6899,0.8621,6.73
39.530071,-5.5646,-0.1597,0.8860,5.64
39.542187,-4.3653,-0.7095,1.1392,4.57
39.553352,-3.5360,-1.5124,2.0419,4.35
39.562864,-2.6120,-3.4077,3.1003,5.30
39.574337,-0.9494,-5.3586,3.6669,6.56
39.592130,1.6888,-6.1481,4.6905,7.92
39.606056,11.2266,-8.5540,9.1653,16.83
39.617341,16.3323,-10.9172,9.2913,21.73
39.628115,18.6419,-10.7634,8.4972,23.14
39.638699,18.2350,-8.4118,7.8131,21.55
39.650779,15.3968,-6.7740,7.9068,18.59
39.661202,12.7327,-5.9363,7.3106,15.84
39.671039,11.4254,-4.0959,6.3163,13.68
39.682078,10.6798,-1.0600,5.2102,11.93
39.697348,9.9495,1.8460,4.6087,11.12
39.709274,8.6077,4.3075,3.8638,10.37
39.717130,6.7831,6.6633,2.7803,9.91
39.729383,4.7039,8.9053,1.7494,10.22
39.738848,2.7441,10.8084,1.3058,11.23
39.747151,0.8157,12.2299,1.2859,12.32
39.757964,-1.1311,12.9771,1.6534,13.13
39.773018,-2.2949,13.0525,2.3213,13.45
39.789992,-1.7726,12.1083,4.0173,12.88
39.804879,-0.9828,11.5290,4.3812,12.37
39.812200,0.2239,11.1608,4.7517,12.13
39.822709,1.2439,11.2205,4.7910,12.26
39.837672,1.7468,11.4288,4.8396,12.53
39.846355,1.6361,11.3951,4.7293,12.45
39.855348,1.1790,11.0535,4.1094,11.85
39.865950,0.6355,10.7560,3.5388,11.34
39.883330,0.2933,10.1720,3.2458,10.68
39.898605,0.4465,6.9610,2.5391,7.42
39.912278,0.5147,5.6596,2.3349,6.14
39.925972,1.0031,4.6824,2.4423,5.38
39.930975,1.5344,3.4658,2.9817,4.82
39.941966,2.5957,1.2699,3.5495,4.58
39.954372,4.7517,-2.1795,3.9843,6.57
39.965045,7.6837,-6.1775,4.0758,10.67
39.978738,9.6765,-9.5101,3.5459,14.02
39.986181,9.6178,-11.2330,3.0845,15.11
39.996356,8.8033,-12.2694,2.7051,15.34
40.007143,8.0405,-13.8805,1.7656,16.14
40.023415,6.8366,-15.2879,0.8041,16.77
40.039820,3.7766,-14.2336,-0.0824,14.73
40.055853,2.3369,-12.8224,0.0729,13.03
40.066661,1.0519,-11.5521,0.2882,11.60
40.072086,-0.2617,-10.2266,0.4240,10.24
40.085158,-1.2646,-8.6453,0.3294,8.74
40.094281,-2.0268,-7.0094,0.0778,7.30
40.104336,-2.6062,-5.4479,-0.1619,6.04
40.116484,-2.8796,-3.7481,-0.1152,4.73
40.127533,-3.1180,-1.8695,-0.2452,3.64
40.137064,-3.4049,-0.1051,-0.7814,3.50
40.147958,-3.6917,1.4765,-1.4577,4.23
40.162214,-3.8964,3.1389,-1.8972,5.35
40.172051,-4.0280,4.7331,-2.0075,6.53
40.180228,-4.0814,6.0564,-1.7673,7.51
40.191184,-4.0453,6.9635,-1.1548,8.14
40.203179,-3.9417,7.3476,-0.4251,8.35
40.214048,-3.9783,7.4026,-0.2098,8.41
40.231672,-4.1550,7.4055,-0.0893,8.49
40.234497,-4.0888,7.1680,0.3237,8.26
40.245615,-4.4260,6.7933,0.3347,8.11
40.256156,-4.6373,6.7881,-0.2615,8.23
40.270730,-4.7789,6.7134,0.0566,8.24
40.286152,-5.0023,5.8351,1.5639,7.84
40.294555,-5.1723,4.9321,1.1942,7.25
40.304729,-4.6037,4.2915,0.4713,6.31
40.311468,-4.7151,4.3312,-0.5163,6.42
40.321777,-5.6092,4.6717,-1.2003,7.40
40.332111,-6.4762,4.0627,-2.2237,7.96
40.343223,-3.6654,0.1531,-1.2533,3.88
40.354111,-0.9547,-5.5725,-1.7298,5.91
40.365263,-0.6975,-10.9877,-2.6501,11.32
40.376666,-1.3622,-13.8679,-2.2895,14.12
40.386143,-0.1679,-14.0255,-0.7870,14.05
40.397364,1.2508,-13.6686,-0.2666,13.73
40.410829,0.1613,-12.6371,-0.9263,12.67
40.419136,-0.2069,-10.9876,-1.7835,11.13
40.429507,0.8869,-9.1239,-2.5301,9.51
40.440760,1.9437,-7.2921,-2.6640,8.00
40.451564,2.0894,-5.7287,-2.3313,6.53
40.462122,1.5535,-4.6053,-1.9278,5.23
40.473936,0.7735,-3.9797,-1.3426,4.27
40.484919,0.0613,-3.5011,-0.8291,3.60
40.505437,-0.2318,-1.9842,-0.8132,2.16
40.523039,0.6279,-0.8592,-0.6006,1.22
40.529057,1.7757,0.3067,0.0417,1.80
40.538105,3.0542,1.5977,0.5537,3.49
40.548980,3.9443,2.7612,0.6933,4.86
40.566464,3.9803,3.7032,0.6716,5.48
40.581054,3.4062,5.4244,0.6047,6.43
40.595812,3.3749,6.1323,0.8189,7.05
40.606179,3.3436,6.5331,1.0682,7.42
40.614232,3.3419,6.8272,1.2974,7.71
40.629441,3.4174,6.9077,1.4717,7.85
40.638000,3.7334,6.7603,1.7962,7.93
40.646622,4.2095,6.7372,1.5980,8.10
40.657364,4.7406,6.9641,1.4468,8.55
40.674269,4.7248,7.0494,1.3196,8.59
40.678981,4.9234,6.8136,1.3228,8.51
40.689946,5.1942,6.1047,1.3166,8.12
40.702847,5.4612,4.9992,1.4398,7.54
40.712026,5.8107,3.8652,1.6561,7.17
40.722320,5.8641,3.0684,1.9923,6.91
40.735393,5.3450,2.3242,2.2006,6.23
40.746511,5.0136,1.5398,2.1791,5.68
40.765854,5.3232,0.9641,2.2964,5.88
40.781678,5.3613,0.7940,2.5919,6.01
40.787127,5.0532,0.5193,2.5073,5.66
40.798132,4.7232,0.5290,2.3423,5.30
40.812329,4.8356,0.7969,2.4421,5.48
40.827299,4.7028,1.1413,2.7325,5.56
40.841659,3.0988,1.6244,2.5166,4.31
40.853369,2.5348,2.0943,1.9655,3.83
40.870070,2.1246,2.8132,1.6324,3.88
40.878755,1.6037,3.5192,1.6784,4.22
40.886153,0.9236,4.1097,1.9256,4.63
40.899210,0.2691,4.6087,1.9925,5.03
40.910146,-0.6796,4.8049,2.1888,5.32
40.919505,-1.5989,4.4221,2.1606,5.17
40.928255,-1.9350,3.8161,1.9139,4.69
40.939116,-1.9432,3.3651,1.2609,4.09
40.952800,-1.4981,3.0261,1.0565,3.54
40.965052,-1.8543,2.3558,1.5803,3.39
40.971518,-2.6230,0.8641,1.7937,3.29
40.984623,-2.5994,-1.7838,3.2422,4.52
40.994240,-4.4205,-5.3656,4.6860,8.38
41.004192,-8.0454,-10.0314,5.0045,13.80
41.015036,-11.0589,-14.0903,3.4611,18.24
41.026670,-10.4831,-16.4393,0.0264,19.50
41.036746,-5.3834,-17.5379,-4.8636,18.98
41.051251,-0.5807,-16.8678,-6.9664,18.26
41.068960,7.1777,-4.7410,-5.0013,9.95
41.080695,4.7105,1.5795,-4.5068,6.71
41.090636,-0.5826,1.9395,-4.4674,4.91
41.109665,-4.9384,-1.5272,0.2146,5.17
41.115260,-10.0002,-4.6820,3.0711,11.46
41.132035,-10.9763,-5.6577,4.2237,13.05
41.144631,-8.1998,-6.4415,2.8338,10.81
41.160190,-8.2021,-6.7417,1.9007,10.79
41.167801,-8.2497,-6.9582,1.6231,10.91
41.177518,-6.7267,-6.9719,1.8490,9.86
41.188236,-5.3188,-7.2162,1.8971,9.16
41.200951,-5.0338,-8.8644,1.7032,10.34
41.210293,-4.3943,-10.8422,1.0296,11.74
41.220592,-4.4368,-11.7032,0.3122,12.52
41.231575,-4.4358,-11.8258,0.1284,12.63
41.245900,-2.6512,-12.7743,-2.1720,13.23
41.254203,-2.9896,-14.2600,-4.4962,15.25
41.268901,-3.4080,-14.9129,-5.0574,16.11
41.276618,-3.6993,-14.1786,-3.4895,15.06
41.287912,-6.9074,-11.2299,-2.9484,13.51
41.301715,-13.4526,-8.5457,-4.3676,16.53
41.309216,-16.8566,-8.8082,-3.8064,19.40
41.318286,-22.9672,-10.3078,-5.4839,25.76
41.329125,-14.9071,-10.8472,-7.6134,19.95
41.342202,-12.2990,-7.4292,-6.5655,15.80
41.361730,-6.3491,-10.9090,-5.1311,13.63
41.373213,-2.4959,-10.4082,-6.3317,12.44
41.383816,1.0551,-9.9332,-6.2677,11.79
41.394127,3.2932,-10.3992,-6.2138,12.55
41.406617,3.1012,-9.6014,-6.3022,11.90
41.420186,4.0596,-6.6081,-4.9496,9.20
41.431035,5.5745,-4.4194,-2.6756,7.60
41.437754,6.7329,-4.3815,-1.3002,8.14
41.452459,6.1834,-4.8301,-0.9970,7.91
41.464263,5.9893,-4.5069,-1.0341,7.57
41.481110,6.2814,-2.8992,-0.4704,6.93
41.495706,4.6955,-1.7541,1.8573,5.35
41.502353,2.6220,0.5208,1.6186,3.13
41.518055,1.5657,2.6445,-1.8418,3.58
41.525436,3.1494,4.1584,-4.1915,6.69
41.535029,5.2565,5.7428,-4.1107,8.80
41.545913,6.3170,7.0568,-3.2857,10.02
41.556779,7.4192,6.9646,-1.3758,10.27
41.567788,7.9494,5.6483,0.3991,9.76
41.578229,9.1032,3.5886,2.5625,10.11
41.589046,6.8753,2.0176,3.8032,8.11
41.600321,1.1985,0.5256,5.8833,6.03
41.610751,-1.9352,-1.3409,7.0457,7.43
41.622488,0.4241,-1.9932,5.1676,5.55
41.633915,4.9251,-1.3439,4.1661,6.59
41.643488,7.5043,0.2915,3.9425,8.48
41.654272,9.2444,1.8025,2.3657,9.71
41.667274,11.0220,3.1898,0.4536,11.48
41.676222,11.5315,4.3474,-0.6108,12.34
41.686591,11.0736,5.5823,-1.0351,12.44
41.697187,9.7563,6.6881,-2.3745,12.06
41.710806,9.7578,6.3971,-2.4802,11.93
41.719004,8.5700,5.5071,-1.4080,10.28
41.729921,8.3484,4.8486,0.6780,9.68
41.743229,6.6004,5.0852,0.5547,8.35
41.753271,3.5926,4.5066,0.3646,5.77
41.762401,1.8937,4.0345,-0.0441,4.46
41.775697,3.1036,2.4527,2.7474,4.82
41.785577,3.7459,2.7004,0.1585,4.62
41.799201,1.4584,3.8159,0.0580,4.09
41.808428,0.5877,3.3175,1.0255,3.52
41.817562,0.4712,2.9751,1.0859,3.20
41.827355,-1.2733,3.1579,2.5274,4.24
41.838854,-2.4439,2.8521,3.8693,5.39
41.850561,-2.9927,2.3858,4.6581,6.03
41.860087,-3.1119,2.5532,6.1178,7.32
41.870776,-3.0792,2.3522,7.1266,8.11
41.890628,-3.2396,1.1408,8.2347,8.92
41.903220,-1.6824,-1.5757,8.0631,8.39
41.916591,-1.5396,-1.1001,8.3332,8.55
41.924895,-2.1811,0.2807,8.0298,8.33
41.935873,-3.4074,1.2905,8.0928,8.88
41.946534,-5.2223,2.3313,8.4316,10.19
41.959233,-4.8669,3.5106,8.6744,10.55
41.968925,-3.4561,4.1457,8.3771,9.97
41.981543,-4.6028,4.3145,9.0911,11.07
41.992208,-5.0525,5.4760,7.0093,10.23
42.000821,-2.2907,6.8941,4.7706,8.69
42.011560,1.0781,6.6454,4.8403,8.29
42.022540,8.0034,3.0720,3.6087,9.30
42.034267,16.6518,-4.6735,4.2914,17.82
42.044210,20.7402,-14.7288,6.1230,26.16
42.055312,22.8973,-22.1840,5.2607,32.31
42.067785,25.0766,-22.8402,5.2778,34.33
42.076870,16.5693,-16.1503,2.0428,23.23
42.087554,-0.4128,-11.7086,0.0331,11.72
42.101746,-11.8843,-9.8072,-7.7435,17.24
42.111994,-22.5260,-11.2804,-9.1869,26.82
42.130904,-15.0886,-10.2855,-9.8944,20.77
42.144221,-14.9006,-11.3652,-7.5791,20.21
42.152587,-12.1276,-11.9912,-7.4182,18.60
42.163418,-9.7135,-9.9975,-6.1424,15.23
42.176986,-5.4829,-8.2921,-5.5324,11.38
42.186560,-2.2512,-7.1078,-5.0577,9.01
42.200276,-0.6520,-5.7228,-4.7786,7.48
42.209381,1.3525,-4.6435,-4.5182,6.62
42.217485,3.2858,-3.7610,-4.4268,6.67
42.228471,4.0652,-2.6147,-4.2391,6.43
42.244403,4.0579,-1.2397,-4.1436,5.93
42.260786,2.2354,-0.1158,-4.3587,4.90
42.271972,1.1081,-0.4170,-4.5755,4.73
42.282995,1.0250,-0.7195,-4.6745,4.84
42.294169,1.0671,-0.7057,-4.7685,4.94
42.304404,0.9149,-0.3953,-4.2146,4.33
42.320850,0.9676,-0.1976,-3.1281,3.28
42.326321,0.7682,0.0565,-2.7822,2.89
42.336960,0.4176,0.4278,-2.2971,2.37
42.349626,-0.0967,0.6906,-1.4087,1.57
42.358851,-0.9062,0.8036,-0.8625,1.49
42.369712,-1.6418,1.0139,-0.5188,2.00
42.383992,-2.1347,1.4281,0.0182,2.57
42.394538,-2.4305,1.6092,0.5369,2.96
42.414222,-2.7468,1.2945,1.3420,3.32
42.424613,-2.4587,0.9407,2.0539,3.34
42.434696,-1.8767,0.4551,2.5066,3.16
42.445325,-1.2753,-0.2709,2.6578,2.96
42.460369,-0.6050,-1.0727,2.7857,3.05
42.484403,0.2158,-1.5956,2.7313,3.17
42.499422,-0.2807,-1.9354,1.4828,2.45
42.513648,-1.0337,-1.3395,1.1823,2.06
42.529434,-1.7045,-0.5600,1.1476,2.13
42.531974,-2.7274,0.1588,1.0514,2.93
42.542638,-3.6500,0.6976,0.7988,3.80
42.554074,-3.5665,1.1480,0.4138,3.77
42.565986,-3.5730,1.6893,0.4685,3.98
42.576409,-3.7281,2.1630,0.4830,4.34
42.586099,-3.1426,2.6671,0.2954,4.13
42.599515,-2.3748,3.1022,0.5716,3.95
42.609491,-1.9541,3.2233,0.9777,3.89
42.618752,-1.5532,3.2253,1.3022,3.81
42.629676,-1.6378,3.3480,1.7306,4.11
42.643179,-2.0124,3.4744,2.2575,4.61
42.651635,-2.0179,3.7590,2.2593,4.83
42.661829,-1.7943,4.2891,2.2917,5.18
42.680201,-1.3445,4.8955,2.5562,5.68
42.694724,-0.9815,5.6918,2.7542,6.40
42.708936,-1.3115,5.9302,2.6863,6.64
42.727618,-1.0559,6.1203,2.6994,6.77
42.727710,-0.8974,6.3940,2.6222,6.97
42.741591,-0.2810,6.5942,2.5531,7.08
42.750726,0.6717,6.6216,2.6706,7.17
42.759958,1.1980,6.6586,3.0086,7.40
42.770703,1.4673,6.6939,3.3796,7.64
42.783386,1.6132,6.6697,3.7640,7.83
42.793717,1.5818,6.5632,4.1404,7.92
42.803164,1.6908,6.3584,4.4659,7.95
42.815955,2.0072,5.9539,4.9608,8.01
42.826114,2.3170,5.3185,5.2651,7.83
42.834991,1.9337,4.6960,4.8705,7.04
42.847060,1.8818,4.4872,4.1358,6.39
42.859226,2.1503,4.6305,3.8597,6.40
42.868060,2.0556,4.6518,3.8636,6.39
42.878873,1.9020,4.0748,3.7384,5.85
42.895406,2.2833,3.1386,3.3926,5.15
42.911696,3.5494,-0.1478,2.1986,4.18
42.926464,3.5083,-2.2685,2.0746,4.66
42.938066,3.6577,-4.0777,1.8379,5.78
42.943480,3.7531,-5.3979,1.4060,6.72
42.954486,3.1531,-6.1808,1.5356,7.11
42.969590,1.2827,-7.4151,0.9136,7.58
42.976405,-1.3065,-9.7481,-0.2002,9.84
42.992032,-4.1747,-11.9320,-0.9716,12.68
42.999556,-6.7505,-12.2221,-1.5039,14.04
43.009083,-9.1881,-11.4301,-2.2707,14.84
43.019348,-12.6102,-10.6819,-3.3159,16.86
43.034710,-15.7645,-9.3417,-4.6400,18.90
43.045050,-17.0557,-7.3047,-5.8077,19.44
43.052230,-16.3971,-5.4989,-6.1818,18.37
43.065206,-14.8558,-4.2540,-5.9457,16.56
43.074331,-12.1818,-3.3926,-5.6432,13.85
43.084801,-8.9169,-2.7920,-5.3865,10.79
43.095653,-5.4565,-2.0381,-4.8078,7.55
43.107929,-1.9944,-1.1150,-2.7692,3.59
43.122279,1.2153,-0.0425,0.4376,1.29
43.132370,1.8677,1.4765,2.7738,3.66
43.140768,-0.6521,3.0731,2.9542,4.31
43.149615,-3.4116,4.2516,5.3538,7.64
43.160793,-2.8499,4.2588,5.5694,7.57
43.176923,-1.7796,4.4073,9.0420,10.22
43.182052,-7.1878,6.2184,6.5777,11.56
43.197229,-1.0791,5.3537,4.0122,6.78
43.206749,10.3828,3.7160,4.2134,11.81
43.215497,13.7366,4.0788,5.4077,15.32
43.225391,11.9971,4.9856,6.7951,14.66
43.236654,11.1884,5.1260,5.9123,13.65
43.250283,12.2276,4.2460,3.7377,13.47
43.258745,12.6532,2.4381,1.6977,13.00
43.268952,12.4793,0.0233,-1.7662,12.60
43.283432,13.3523,-2.7131,-2.9404,13.94
43.293418,14.6576,-5.2109,-4.7789,16.27
43.301888,15.1698,-6.8046,-4.6953,17.28
43.315138,9.5462,-7.2860,-3.7979,12.60
43.323016,6.4369,-6.7949,-8.5411,12.67
43.334119,10.3319,-8.1771,-7.2867,15.06
43.344816,5.4103,-8.5130,-8.1140,12.95
43.356229,-4.3675,-6.6949,-8.6251,11.76
43.366621,-10.0690,-4.6584,-9.1385,14.37
43.384694,-11.1545,-3.3883,-8.9785,14.71
43.390143,-10.9656,-2.9697,-9.0313,14.51
43.399065,-10.8340,-2.8359,-8.6149,14.13
43.410044,-11.0243,-2.3535,-8.0250,13.84
43.424154,-9.6422,-1.5721,-7.2762,12.18
43.438315,-7.9625,-0.9322,-6.2998,10.20
43.444284,-7.4124,-0.7336,-5.5577,9.29
43.458412,-6.2181,-1.0374,-4.8794,7.97
43.467505,-4.6382,-1.6716,-4.5810,6.73
43.474902,-3.4603,-2.4735,-4.2281,6.00
