# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:15:12.802
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.143948,0.0553,-2.2006,1.2140,2.51
6.153837,0.5445,-2.5765,1.1859,2.89
6.164632,1.2810,-2.9999,1.2183,3.48
6.179063,1.9639,-3.4547,1.1164,4.13
6.188672,2.6890,-4.0207,1.0214,4.94
6.197742,3.5726,-4.5952,0.6113,5.85
6.211903,4.6257,-5.0409,0.2884,6.85
6.222180,5.3586,-5.3147,0.1836,7.55
6.241864,5.7619,-5.3042,-0.3494,7.84
6.251904,5.7439,-5.2017,-1.0541,7.82
6.262110,6.0332,-5.3176,-0.9573,8.10
6.273534,6.0279,-5.5656,-0.8448,8.25
6.284186,5.8151,-5.7997,-0.9296,8.27
6.294435,5.6443,-5.8884,-0.8218,8.20
6.305868,5.4553,-5.7402,-0.8620,7.97
6.315892,5.2217,-5.2385,-1.3558,7.52
6.326885,4.9320,-4.5605,-1.5267,6.89
6.338186,4.6026,-4.0704,-1.6860,6.37
6.348365,4.3463,-3.8502,-1.8267,6.09
6.359629,3.9141,-3.9646,-1.3088,5.72
6.370508,2.8046,-4.4361,-0.7163,5.30
6.381478,2.0846,-4.9458,-0.6561,5.41
6.392462,1.7879,-5.0998,-0.8910,5.48
6.406351,1.6786,-4.9616,-1.0030,5.33
6.414002,1.7055,-4.6763,-1.4245,5.18
6.430895,1.7340,-4.4367,-1.9544,5.15
6.435080,1.6057,-4.2340,-2.5801,5.21
6.446256,1.3626,-4.0395,-2.9932,5.21
6.456696,1.0226,-4.0091,-3.0162,5.12
6.469959,0.4946,-4.1820,-2.8565,5.09
6.481113,0.3146,-4.4388,-2.8182,5.27
6.495233,0.4323,-4.4896,-2.7093,5.26
6.504808,0.3661,-4.2214,-2.6299,4.99
6.510825,0.1033,-3.7780,-2.6499,4.62
6.522212,-0.1281,-3.2125,-2.6054,4.14
6.534300,-0.1909,-2.6257,-2.3061,3.50
6.543811,0.0709,-2.1494,-1.7419,2.77
6.554698,0.8412,-1.8886,-1.3880,2.49
6.565073,2.0915,-1.5849,-1.3132,2.93
6.578608,3.4697,-1.0502,-1.1378,3.80
6.588342,4.1778,-0.3321,-1.5512,4.47
6.600361,4.3826,0.7073,-2.3427,5.02
6.615982,4.7485,1.8910,-2.8277,5.84
6.630093,5.3802,3.2861,-2.7566,6.88
6.645460,5.8129,3.3344,-3.1754,7.42
6.662484,6.3222,3.3426,-3.8451,8.12
6.662934,6.1088,3.5175,-4.0764,8.14
6.673573,5.4692,3.8085,-4.3807,7.98
6.684743,4.8195,4.0841,-4.5400,7.78
6.695129,3.7227,4.0959,-4.5789,7.18
6.706236,2.6071,3.7584,-4.9632,6.75
6.717635,1.8713,3.0731,-5.0103,6.17
6.728322,1.1124,2.1419,-4.5075,5.11
6.739035,0.4986,1.1828,-4.4892,4.67
6.753095,0.3902,0.3237,-4.4076,4.44
6.765387,0.5140,-0.4202,-3.8710,3.93
6.777957,0.7966,-1.0197,-3.3555,3.60
6.788964,0.7627,-1.4534,-3.0253,3.44
6.803849,-0.5779,-2.0297,-1.7966,2.77
6.815849,-1.3919,-2.2790,-1.2679,2.96
6.825839,-1.9491,-2.1969,-1.2836,3.21
6.836103,-2.0491,-1.8451,-1.1106,2.97
6.847173,-1.9540,-1.4849,-0.5313,2.51
6.861549,-1.6969,-1.2511,-0.2739,2.13
6.871353,-1.3905,-1.0885,0.0624,1.77
6.879509,-1.2499,-1.1254,0.6389,1.80
6.890461,-1.1707,-1.2710,1.0701,2.03
6.901208,-1.0046,-1.2001,0.7519,1.74
6.913038,-0.7260,-0.9292,0.2313,1.20
6.925064,-0.4644,-0.7632,0.0412,0.89
6.934286,-0.5118,-0.7188,-0.0764,0.89
6.944745,-0.6736,-0.6334,-0.2921,0.97
6.955929,-1.0033,-0.5427,-0.3984,1.21
6.970284,-1.5833,-0.5000,-0.7839,1.84
6.988566,-1.5388,-0.6744,-1.2530,2.10
7.003791,-1.2931,-0.7587,-1.3780,2.04
7.017557,-1.0703,-0.8777,-1.5973,2.11
7.020897,-0.7558,-1.0356,-1.6595,2.10
7.031319,-0.3688,-1.0970,-1.5818,1.96
7.044758,-0.1528,-1.1884,-1.7832,2.15
7.057604,-0.0627,-1.2119,-2.0939,2.42
7.066535,-0.1696,-1.1054,-2.3952,2.64
7.083111,-0.6898,-0.9926,-2.5327,2.81
7.097030,-1.2721,-0.5738,-2.9030,3.22
7.108942,-1.4722,-0.1391,-2.8601,3.22
7.121765,-1.2522,0.3299,-3.0615,3.32
7.128897,-0.8829,0.7688,-3.1110,3.32
7.140010,-0.5744,1.0916,-3.0919,3.33
7.150526,-0.2821,1.4656,-3.1215,3.46
7.161520,-0.2814,1.9054,-2.9522,3.52
7.173610,-0.2613,2.2128,-3.1038,3.82
7.185832,-0.1519,2.4291,-3.2323,4.05
7.198142,-0.1650,2.4929,-3.1762,4.04
7.207572,-0.0462,2.5270,-3.3155,4.17
7.216338,-0.2618,2.6376,-3.1876,4.15
7.226848,-0.6306,2.7212,-3.2614,4.29
7.237176,-0.6451,2.9012,-3.4804,4.58
7.247974,-0.5689,3.1223,-3.3325,4.60
7.260459,-0.0152,3.1263,-2.8137,4.21
7.270296,0.5037,2.9484,-2.6593,4.00
7.280529,0.2647,2.5075,-2.9620,3.89
7.293760,-0.0294,1.8339,-3.0209,3.53
7.304283,-0.0012,1.2334,-2.6048,2.88
7.313944,-0.2376,0.8042,-2.0761,2.24
7.325674,-0.7848,0.2761,-1.5909,1.80
7.334963,-1.1924,-0.4213,-1.1377,1.70
7.345766,-1.4201,-1.2415,-0.5462,1.96
7.356925,-1.5526,-2.0359,0.2606,2.57
7.367225,-1.4217,-2.5238,0.9106,3.04
7.378377,-1.5895,-2.5914,1.2163,3.27
7.389068,-1.9828,-2.4579,1.4785,3.49
7.402487,-2.0270,-2.3209,1.6061,3.47
7.412405,-1.9543,-2.1770,1.6177,3.34
7.427598,-1.9340,-2.0265,1.6104,3.23
7.437954,-2.0241,-1.9140,1.6620,3.24
7.442913,-2.1577,-1.8650,1.8339,3.39
7.454090,-2.0073,-1.7705,1.8592,3.26
7.468381,-1.7684,-1.5277,1.7361,2.91
7.478495,-1.7537,-1.2036,1.7287,2.74
7.487824,-1.8075,-0.8987,1.7896,2.70
7.502002,-1.8444,-0.6863,1.7937,2.66
7.513519,-1.8602,-0.4504,1.7744,2.61
7.518846,-1.8440,-0.1858,1.7871,2.57
7.529963,-1.8338,0.1080,1.7988,2.57
7.541616,-1.7974,0.3504,1.8362,2.59
7.558516,-1.6687,0.6000,1.7612,2.50
7.573334,-1.5841,1.2346,1.5464,2.53
7.586836,-1.5215,1.4635,1.4543,2.56
7.594767,-1.3326,1.5116,1.4688,2.49
7.606138,-1.2428,1.4252,1.4829,2.40
7.619746,-1.1508,1.3305,1.5159,2.32
7.629113,-1.0780,1.3672,1.4637,2.27
7.643248,-1.0005,1.5988,1.1919,2.23
7.654199,-0.9760,1.8392,1.0082,2.31
7.659641,-0.8876,1.9342,0.9058,2.31
7.670600,-0.7063,1.8971,0.8945,2.21
7.682318,-0.3402,1.7193,0.9110,1.98
7.693738,0.0611,1.4467,1.0533,1.79
7.703181,0.4746,1.2056,1.2630,1.81
7.713960,0.7797,0.8981,1.3682,1.81
7.727534,1.0582,0.6190,1.2403,1.74
7.736995,1.4571,0.4912,1.0436,1.86
7.753079,1.8543,0.5175,0.8837,2.12
7.767516,2.0455,0.5593,0.9014,2.30
7.779170,2.1723,0.4756,1.0602,2.46
7.793584,2.1554,0.3244,1.3150,2.55
7.806526,2.1366,0.1012,1.6211,2.68
7.811872,2.2806,-0.1946,1.9582,3.01
7.825980,2.4284,-0.4937,2.1116,3.26
7.834014,2.4918,-0.6960,2.1028,3.33
7.843944,2.3322,-0.7722,1.9147,3.11
7.855310,2.1678,-0.7971,1.7751,2.91
7.868051,2.1266,-0.8243,1.5694,2.77
7.878193,2.2083,-0.8387,1.3247,2.71
7.887468,1.9826,-0.8592,1.2086,2.48
7.901726,1.5901,-0.7498,1.2449,2.15
7.912253,1.1316,-0.4178,1.6282,2.03
7.919782,0.7467,0.0041,1.9789,2.12
7.930805,0.5491,0.3519,1.8220,1.94
7.942138,0.4875,0.5499,1.8428,1.98
7.953579,0.4757,0.6409,1.9129,2.07
7.964831,0.5322,0.7446,1.7927,2.01
7.974326,0.3955,0.8379,1.8908,2.11
7.985470,0.4815,0.8908,2.0390,2.28
7.995778,0.6272,0.9747,2.1594,2.45
8.010367,0.8346,1.0340,2.4384,2.78
8.018803,1.1540,0.9357,2.5979,2.99
8.028592,1.5268,0.8512,2.1314,2.76
8.044226,1.8696,0.9489,1.5128,2.59
8.057841,2.0128,1.0422,1.2910,2.61
8.060691,2.0804,1.0839,1.0552,2.57
8.071530,2.1531,1.0503,1.0720,2.62
8.091230,1.9525,0.8055,1.2800,2.47
8.093414,1.6831,0.3885,1.6067,2.36
8.104753,1.3501,-0.0209,1.8724,2.31
8.115182,0.9579,-0.2186,1.6722,1.94
8.126242,0.7299,-0.2635,1.3485,1.56
8.136961,0.3712,-0.2549,0.9563,1.06
8.148397,0.0779,-0.3888,0.6037,0.72
8.158397,0.0542,-0.5404,0.3298,0.64
8.169228,0.0630,-0.7098,0.3875,0.81
8.179919,0.1293,-1.0041,0.6014,1.18
8.193512,0.3270,-1.3158,0.7786,1.56
8.201988,0.4359,-1.4758,0.9163,1.79
8.213701,0.4563,-1.4836,0.9426,1.82
8.226618,0.5194,-1.3510,0.7144,1.61
8.241047,0.4839,-1.1963,0.2455,1.31
8.250563,0.2208,-0.9943,-0.5389,1.15
8.258575,0.0837,-0.8022,-1.0726,1.34
8.266892,0.0587,-0.7390,-1.2726,1.47
8.278017,-0.0387,-0.6745,-1.4089,1.56
8.292185,-0.3798,-0.5205,-1.4306,1.57
8.301730,-0.7076,-0.3649,-1.2687,1.50
8.311108,-0.7298,-0.2900,-1.3730,1.58
8.323341,-0.5996,-0.2805,-1.3835,1.53
8.332273,-0.4790,-0.3311,-1.2536,1.38
8.342936,-0.3953,-0.2964,-1.2521,1.35
8.353236,-0.5821,-0.1038,-1.3238,1.45
8.365489,-0.8806,0.0683,-1.4715,1.72
8.375242,-0.8425,0.1420,-1.5196,1.74
8.386055,-0.6639,0.0796,-1.5987,1.73
8.397670,-0.4188,-0.1138,-1.7226,1.78
8.408031,-0.0252,-0.3354,-1.9286,1.96
8.419813,0.3396,-0.5553,-2.0670,2.17
8.433293,0.4468,-0.6495,-2.1258,2.27
8.445285,0.3664,-0.6928,-2.1585,2.30
8.462136,-0.3202,-0.6116,-1.7812,1.91
8.473520,-0.6967,-0.5691,-1.5961,1.83
8.483381,-0.9166,-0.5308,-1.4612,1.80
8.494330,-1.1217,-0.4922,-1.1181,1.66
8.509396,-1.3653,-0.4640,-0.9385,1.72
8.518390,-1.5188,-0.3896,-0.8775,1.80
8.527138,-1.5286,-0.2193,-0.6397,1.67
8.538022,-1.5045,-0.0603,-0.3760,1.55
8.548750,-1.4480,0.0203,-0.2356,1.47
8.561006,-1.2628,0.1866,-0.1125,1.28
8.575516,-1.0371,0.4726,0.0156,1.14
8.587120,-0.8600,0.6913,0.0161,1.10
8.602961,-0.3941,0.8689,0.1184,0.96
8.614182,-0.1484,0.8842,0.1571,0.91
8.624708,0.1680,1.0584,0.1091,1.08
8.635088,0.4149,1.2911,0.1450,1.36
8.645954,0.4835,1.4938,0.2125,1.58
8.658585,0.4377,1.7315,0.2976,1.81
8.669762,0.3093,1.9455,0.3783,2.01
8.683403,0.1101,2.1808,0.4529,2.23
8.694611,0.0285,2.4108,0.5893,2.48
8.700445,0.1667,2.4841,0.7618,2.60
8.710883,0.3892,2.4105,0.9188,2.61
8.725850,0.8959,2.2498,1.1744,2.69
8.737415,1.4904,1.8865,1.4000,2.78
8.754225,2.6345,0.7939,1.5558,3.16
8.767417,3.1793,0.3526,1.6281,3.59
8.783476,3.5988,0.1361,1.7026,3.98
8.792645,3.8520,0.1102,1.7631,4.24
8.801065,3.8248,0.2024,1.7698,4.22
8.808790,3.7442,0.4081,1.6742,4.12
8.819605,3.4737,0.6347,1.6676,3.91
8.834100,3.1694,0.7982,1.6457,3.66
8.843707,3.0601,1.0211,1.5566,3.58
8.851932,2.8253,1.3612,1.4980,3.48
8.867618,2.5460,1.6392,1.5292,3.39
8.884548,2.1645,2.0387,1.6403,3.40
8.895594,1.8337,2.4221,1.7630,3.51
8.906083,1.5787,2.8812,1.8175,3.75
8.917031,1.4913,3.2561,1.8622,4.04
8.927906,1.5182,3.4754,1.8869,4.24
8.941467,1.7154,3.6666,1.8149,4.44
8.955492,1.9187,3.7306,1.9026,4.61
8.960317,2.1090,3.5609,1.9650,4.58
8.976784,2.4718,3.2682,1.8909,4.51
8.982062,2.7010,2.9125,1.9773,4.44
8.993885,2.8170,2.4417,2.2194,4.34
9.008179,3.1678,1.9226,2.1535,4.29
9.018663,3.7561,1.3643,2.1872,4.56
9.036022,4.4186,0.2373,2.2814,4.98
9.050340,4.5065,-0.2068,2.0234,4.94
9.067489,4.3262,-0.6609,2.0010,4.81
9.076346,4.3653,-1.0457,1.8691,4.86
9.079463,4.3598,-1.2723,1.6213,4.82
9.091410,4.0458,-1.2991,1.0961,4.39
9.105527,3.6791,-1.1217,0.4992,3.88
9.114838,3.1975,-0.7976,-0.0712,3.30
9.123462,2.7725,-0.5703,-0.5439,2.88
9.134021,2.4475,-0.5982,-0.6937,2.61
9.144548,2.2473,-0.7176,-0.7733,2.48
9.158714,2.2289,-0.8653,-0.6640,2.48
9.172515,2.0229,-1.1488,-0.5204,2.38
9.181382,1.5756,-1.5432,-0.3616,2.23
9.192026,1.2154,-1.9953,-0.2616,2.35
9.199953,0.8999,-2.4129,-0.1770,2.58
9.210041,0.7462,-2.8006,-0.1934,2.90
9.226865,0.7513,-3.0494,-0.2638,3.15
9.231125,0.7150,-3.3250,-0.2763,3.41
9.242899,0.6839,-3.6368,-0.3118,3.71
9.258928,0.7653,-3.9155,-0.2504,4.00
9.271533,0.7496,-4.2373,-0.1842,4.31
9.274435,0.5727,-4.5030,-0.1375,4.54
9.285448,0.4590,-4.5562,-0.1277,4.58
9.297276,0.3509,-4.5413,-0.1315,4.56
9.310721,0.0282,-4.4924,-0.3019,4.50
9.317745,-0.3187,-4.3191,-0.4254,4.35
9.334206,-0.6479,-4.1346,-0.4718,4.21
9.342833,-0.9243,-3.9231,-0.6089,4.08
9.350317,-1.1877,-3.8230,-0.6971,4.06
9.366669,-1.4074,-3.8592,-0.6326,4.16
9.375543,-1.6820,-3.8959,-0.5771,4.28
9.384032,-1.9831,-3.9002,-0.5015,4.40
9.393797,-2.2836,-3.8207,-0.3388,4.46
9.405147,-2.5596,-3.7960,-0.2603,4.59
9.415453,-2.7552,-3.8315,-0.1191,4.72
9.426525,-2.9581,-3.8835,0.0507,4.88
9.442083,-3.1656,-3.8477,-0.1191,4.98
9.453470,-3.3839,-3.6860,-0.2064,5.01
9.469642,-3.8647,-3.6779,-0.0160,5.34
9.482851,-3.9221,-3.6985,-0.0310,5.39
9.495490,-3.9136,-3.6184,0.1243,5.33
9.505102,-3.8971,-3.5576,0.1965,5.28
9.515749,-3.8379,-3.5526,0.2902,5.24
9.523753,-3.9427,-3.5187,0.3211,5.29
9.534500,-4.0776,-3.3933,0.3252,5.31
9.545533,-4.2640,-3.1879,0.2876,5.33
9.557816,-4.3551,-2.9131,0.2535,5.25
9.567335,-4.4313,-2.6647,0.3412,5.18
9.578016,-4.5365,-2.4674,0.2054,5.17
9.589079,-3.9015,-2.3290,0.4411,4.57
9.599519,-4.1884,-2.0168,0.6532,4.69
9.610638,-4.4534,-1.9775,0.7394,4.93
9.623120,-4.5925,-1.9235,0.5208,5.01
9.636464,-4.5203,-1.8986,0.5699,4.94
9.653861,-4.4808,-1.9562,0.7397,4.94
9.665481,-4.3335,-1.9431,0.7935,4.82
9.677178,-4.1360,-1.9878,1.0019,4.70
9.690403,-4.0086,-2.0644,1.2577,4.68
9.701429,-4.0987,-2.0958,1.1822,4.75
9.708001,-4.1704,-2.0834,1.0249,4.77
9.718838,-4.1776,-2.0449,0.9280,4.74
9.729717,-4.1010,-2.0738,0.9343,4.69
9.741124,-4.0687,-2.1175,0.8986,4.67
9.751372,-4.0982,-2.1082,0.9023,4.70
9.765789,-4.0020,-2.1052,1.0412,4.64
9.778807,-3.7992,-2.1880,1.2289,4.55
9.794786,-3.4672,-2.1846,1.1899,4.27
9.806258,-3.3122,-2.0667,1.0113,4.03
9.821920,-3.2069,-1.9735,0.8727,3.87
9.831974,-3.0741,-1.9307,0.7154,3.70
9.840625,-2.9929,-1.9087,0.6252,3.60
9.849053,-3.0761,-1.8745,0.5239,3.64
9.859590,-3.1245,-1.8131,0.3204,3.63
9.874363,-2.9579,-1.8821,0.3320,3.52
9.883667,-2.6605,-2.0270,0.4578,3.38
9.893283,-2.2301,-2.0720,0.6074,3.10
9.907039,-1.9609,-1.9864,0.5285,2.84
9.924781,-1.8866,-1.9196,0.3516,2.71
9.942316,-1.6598,-2.0191,0.1082,2.62
9.946397,-1.4174,-2.1218,-0.0569,2.55
9.957550,-1.3537,-2.1994,-0.1357,2.59
9.968029,-1.2095,-2.3359,-0.2967,2.65
9.982555,-0.9688,-2.5408,-0.3692,2.74
9.992921,-0.8332,-2.7068,-0.4059,2.86
10.000849,-0.6414,-2.9372,-0.3888,3.03
10.011414,-0.3456,-3.2220,-0.3830,3.26
10.024458,-0.0595,-3.2888,-0.5097,3.33
10.033593,0.0589,-3.2917,-0.5288,3.33
10.046594,0.0510,-3.3986,-0.5570,3.44
10.060305,0.1248,-3.5534,-0.6611,3.62
10.076316,0.3368,-3.7459,-0.9326,3.87
10.089906,0.4231,-3.7138,-1.0605,3.89
10.102501,0.5922,-3.6553,-1.1054,3.86
10.112264,0.7218,-3.5776,-1.1784,3.84
10.121320,0.9048,-3.5843,-1.2300,3.90
10.131132,1.0203,-3.6183,-1.2945,3.98
10.142077,1.1564,-3.6287,-1.2495,4.01
10.153931,1.3296,-3.6241,-1.2063,4.04
10.163042,1.4763,-3.7267,-1.2605,4.20
10.173864,1.6542,-3.8990,-1.4173,4.47
10.185195,1.9546,-3.9250,-1.5835,4.66
10.196433,2.2386,-3.7947,-1.7527,4.74
10.206868,2.2854,-3.5792,-1.9796,4.69
10.217934,2.3120,-3.4001,-2.1370,4.63
10.230117,2.3649,-3.3581,-2.3145,4.71
10.241192,2.4845,-3.3725,-2.4223,4.84
10.260682,2.4947,-3.3731,-2.2690,4.77
10.280445,2.5448,-3.4161,-2.2972,4.84
10.282483,2.7212,-3.3338,-2.5380,5.00
10.293217,2.7952,-3.0843,-2.7877,5.01
10.307710,2.7689,-2.9710,-2.6102,4.83
10.326749,2.8397,-3.0854,-2.3459,4.80
10.338287,3.1892,-3.3131,-1.8846,4.97
10.347434,3.4329,-3.4915,-1.5306,5.13
10.358160,3.4644,-3.7648,-1.1380,5.24
10.369336,3.5660,-3.9262,-0.7514,5.36
10.379835,3.5775,-3.8900,-0.4023,5.30
10.391247,3.5233,-3.8011,0.1070,5.18
10.401453,3.5255,-3.8296,0.5005,5.23
10.413941,3.5797,-3.8650,0.9434,5.35
10.423395,3.6647,-3.9015,1.4852,5.55
10.434045,3.5916,-3.8485,1.8950,5.59
10.445943,3.4213,-3.6714,2.4018,5.56
10.456197,3.2706,-3.6480,2.9626,5.73
10.466658,3.1355,-3.7624,3.4760,6.01
10.481368,2.7804,-3.8142,4.3143,6.39
10.493710,2.2902,-3.9161,4.9375,6.71
10.499080,1.8199,-4.0753,5.1211,6.79
10.510051,1.3179,-4.0924,5.3366,6.85
10.521282,0.8954,-4.0453,5.4984,6.88
10.531957,0.6790,-4.0709,5.4455,6.83
10.542926,0.3173,-3.8785,5.2860,6.56
10.556177,-0.2136,-3.6081,4.9585,6.14
10.568668,-0.7201,-3.5590,4.7680,5.99
10.585876,-1.5644,-4.2063,4.6080,6.43
10.597994,-1.6556,-4.5733,4.3672,6.54
10.610500,-1.7478,-4.5525,4.2562,6.47
10.620136,-1.6942,-4.5659,4.1528,6.40
10.629325,-1.5476,-4.7505,4.0061,6.40
10.639952,-1.4496,-5.0174,3.8006,6.46
10.650939,-1.4400,-5.2210,3.5429,6.47
10.665178,-1.4253,-5.4431,3.0071,6.38
10.676010,-1.2490,-5.4460,2.2354,6.02
10.689984,-1.1376,-5.3432,1.4558,5.65
10.705456,-1.8829,-5.0689,0.5336,5.43
10.715729,-2.2931,-4.7914,0.1908,5.32
10.726804,-2.0917,-4.3357,-0.2585,4.82
10.737980,-1.3832,-4.0157,-0.3657,4.26
10.748556,-0.5025,-3.9354,-0.1249,3.97
10.759124,-0.1003,-3.8530,-0.1930,3.86
10.772482,-0.5893,-3.8298,-0.9082,3.98
10.781934,-1.5304,-3.6597,-1.7493,4.34
10.791600,-2.6277,-3.0397,-2.1798,4.57
10.805521,-3.1818,-2.0336,-2.3650,4.46
10.816174,-2.9090,-1.0716,-2.3756,3.91
10.824201,-2.5616,-0.5525,-2.5690,3.67
10.834895,-1.9899,-0.4198,-2.7438,3.42
10.846342,-1.1832,-0.4918,-2.5146,2.82
10.857680,-0.8979,-0.7410,-2.1454,2.44
10.870642,-0.7325,-0.8698,-2.3699,2.63
10.889347,-0.7659,-0.3299,-2.8336,2.95
10.900046,-0.4546,0.0619,-2.9603,3.00
10.911579,-0.2461,0.4619,-3.1866,3.23
10.924297,-0.3183,0.8640,-3.5862,3.70
10.939091,-0.4901,1.1226,-3.7577,3.95
10.950496,-0.6118,1.0616,-3.7509,3.95
10.954140,-0.4591,0.7402,-3.6603,3.76
10.964869,-0.2732,0.2114,-3.4506,3.47
10.976205,-0.2299,-0.3579,-3.4088,3.44
10.989057,-0.2178,-0.8273,-3.3297,3.44
10.998237,-0.0268,-1.0804,-3.1787,3.36
11.008602,0.2331,-1.0542,-3.0016,3.19
11.020326,0.4359,-0.8230,-2.9239,3.07
11.030330,0.5051,-0.5559,-2.8629,2.96
11.041218,0.2483,-0.4504,-2.6492,2.70
11.053126,-0.2384,-0.5471,-2.5183,2.59
11.063245,-0.2635,-0.6817,-2.4253,2.53
11.073848,-0.2289,-0.8564,-2.3855,2.54
11.089754,-0.3532,-0.9716,-2.4674,2.68
11.100214,-0.2867,-1.0294,-2.4895,2.71
11.105969,-0.4290,-1.1385,-2.2598,2.57
11.116765,-0.7554,-1.2275,-2.1194,2.56
11.127913,-1.0168,-1.1347,-1.9033,2.44
11.138375,-1.5130,-0.9397,-1.7242,2.48
11.149763,-1.8699,-0.8004,-1.7821,2.70
11.164092,-1.7439,-0.8458,-1.7439,2.61
11.175456,-1.4680,-1.0601,-1.7612,2.53
11.182154,-1.2248,-1.1826,-1.7822,2.46
11.198085,-0.8934,-1.2229,-1.8252,2.37
11.207220,-0.5365,-1.2815,-1.5101,2.05
11.214729,-0.3543,-1.3701,-1.1371,1.82
11.225299,-0.4872,-1.4534,-1.1469,1.91
11.236093,-0.7495,-1.5944,-0.9945,2.02
11.247172,-0.9609,-1.7874,-0.8901,2.22
11.258065,-0.9072,-1.9186,-1.2020,2.44
11.270071,-0.7112,-1.9271,-1.3874,2.48
11.280536,-0.6064,-1.7950,-1.5448,2.44
11.291609,-0.3118,-1.5869,-1.6193,2.29
11.306039,-0.0240,-1.5493,-1.5588,2.20
11.314198,0.0881,-1.6862,-1.5374,2.28
11.322844,0.1460,-1.8642,-1.4587,2.37
11.334973,0.0767,-1.9142,-1.3946,2.37
11.346188,-0.0182,-1.7777,-1.2270,2.16
11.355400,-0.2773,-1.5136,-0.9117,1.79
11.366082,-0.3481,-1.2717,-0.9247,1.61
11.376939,-0.4269,-1.0509,-0.7704,1.37
11.387887,-0.5387,-0.9780,-0.5577,1.25
11.398484,-0.5049,-0.8872,-0.4746,1.13
11.409633,-0.3323,-0.6464,-0.2832,0.78
11.420672,-0.1524,-0.3148,-0.1666,0.39
11.431057,-0.1487,-0.0034,-0.0287,0.15
11.442060,-0.3121,0.3213,0.1956,0.49
11.454377,-0.4493,0.6649,0.5014,0.95
11.465003,-0.6532,0.9609,0.9997,1.53
11.477153,-0.9053,1.2692,1.4104,2.10
11.485670,-0.9480,1.3900,2.0675,2.67
11.499308,-0.9128,1.4321,2.6733,3.17
11.506724,-0.9966,1.6545,2.8037,3.40
11.517798,-0.9537,2.4151,3.3119,4.21
11.529005,-0.7216,3.2713,4.6270,5.71
11.539428,-0.2153,4.0734,5.3905,6.76
11.550215,-0.0764,4.7414,6.3188,7.90
11.564573,-1.7181,4.9140,6.9377,8.67
11.574836,-3.2204,4.5551,7.7980,9.59
11.584806,-3.5316,4.2987,8.9382,10.53
11.604438,-4.5365,5.6856,11.4040,13.53
11.615471,-4.2198,6.5987,12.6871,14.91
11.626496,-4.7478,7.2856,12.5802,15.29
11.636903,-5.9600,7.8744,12.9529,16.29
11.648102,-7.0641,8.5878,14.1630,18.01
11.662882,-6.7567,9.3960,15.6949,19.50
11.672371,-5.8519,9.8760,16.8863,20.42
11.680762,-5.0192,9.4859,17.8242,20.81
11.691156,-3.9608,8.0353,18.6796,20.72
11.704751,-3.7200,5.9819,20.6482,21.82
11.723598,-9.3386,1.0284,27.0201,28.61
11.737419,-9.8866,-2.4398,32.0587,33.64
11.750687,-9.7928,-7.1497,36.1777,38.16
11.756178,-12.1144,-14.6274,39.2909,43.64
11.771907,-12.9069,-24.0186,40.0271,48.43
11.781458,-13.1822,-28.8079,39.5218,50.65
11.788968,-20.5732,-29.4707,34.9091,50.10
11.799499,-28.4936,-36.9723,32.4273,56.84
11.810622,-29.6840,-52.6563,28.4786,66.82
11.821712,-23.6203,-71.9474,25.4295,79.88
11.833505,-14.7856,-95.9001,21.3546,99.36
11.844410,-1.9154,-130.4808,11.0579,130.96
11.857241,17.3867,-156.7386,-8.8508,157.95
11.875313,63.5831,-128.0593,-69.0679,158.78
11.888184,78.6529,-132.3647,-93.7897,180.29
11.901288,96.6483,-125.7254,-85.1070,179.97
11.914227,50.0058,-82.0802,-32.8321,101.57
11.922086,-5.0535,-78.8308,66.0601,102.97
11.932527,34.2870,-20.8755,-49.8603,64.01
11.946423,-13.6223,-36.4530,20.4278,43.95
11.958199,-34.4786,-45.7160,11.1689,58.34
11.973757,-22.4578,-63.8954,25.4000,72.33
11.985289,-24.8370,-88.7013,13.7058,93.13
11.995787,11.9547,-72.2680,-2.7696,73.30
12.005809,12.7106,-51.2489,-8.7054,53.51
12.021057,10.6388,-45.6994,-9.7900,47.93
12.035226,13.4542,-47.1548,-15.0640,51.30
12.037892,14.5714,-43.7243,-20.8425,50.58
12.048970,16.0538,-39.1655,-22.8078,48.08
12.060880,16.8981,-38.4084,-24.9072,48.80
12.073875,17.2511,-37.4937,-26.0006,48.78
12.081514,16.3568,-34.6774,-29.4680,48.36
12.102961,14.0384,-30.0255,-34.0569,47.52
12.113832,14.8844,-22.9110,-26.9771,38.40
12.124640,14.1921,-23.7564,-25.0141,37.30
12.138206,12.8363,-22.5096,-21.7825,33.85
12.150350,13.1210,-18.3495,-21.1035,30.89
12.162449,11.7867,-14.8438,-22.5401,29.45
12.171692,11.5649,-14.3224,-23.8647,30.14
12.181026,11.4428,-14.3913,-24.4868,30.62
12.189982,11.2639,-14.1486,-24.3370,30.32
12.203058,12.2997,-13.0289,-22.0699,28.43
12.211942,14.0453,-12.1289,-17.4137,25.45
12.222553,14.9625,-12.7405,-13.5489,23.87
12.237886,14.9834,-13.4310,-11.4839,23.17
12.248393,13.3534,-12.9399,-11.5339,21.88
12.254716,11.2281,-12.8398,-11.2537,20.43
12.265902,9.8129,-13.6020,-10.6236,19.85
