# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:05:56.465
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
40.451170,1.9935,1.6840,2.4551,3.58
40.455683,1.5920,1.4284,2.1935,3.06
40.466448,0.9400,1.2843,1.9243,2.50
40.477590,1.1644,1.0629,1.9799,2.53
40.488133,2.0157,0.7865,2.3732,3.21
40.498945,2.5314,0.6458,2.6147,3.70
40.514092,2.9685,0.6255,2.9346,4.22
40.531476,3.9778,0.9193,3.1249,5.14
40.543992,3.9330,0.9514,2.7479,4.89
40.552996,3.5942,0.8821,2.4164,4.42
40.563802,3.0093,0.9478,2.1949,3.84
40.574634,2.3693,1.0157,2.1253,3.34
40.590501,1.8340,0.9850,2.0816,2.94
40.596056,1.4328,0.9547,2.0173,2.65
40.607294,1.1091,1.0633,1.9259,2.46
40.619018,0.6908,1.3399,1.8968,2.42
40.628845,0.2971,1.6432,1.9309,2.55
40.639581,0.2676,2.0019,2.0935,2.91
40.652846,0.6113,2.2676,2.3793,3.34
40.661610,1.3198,2.3820,2.4610,3.67
40.672135,1.9295,2.4523,2.3780,3.92
40.685553,1.8425,2.6010,2.4923,4.05
40.705672,1.3654,2.2978,2.9522,3.98
40.722018,0.7741,2.3190,2.8009,3.72
40.726459,0.0624,2.3821,2.5884,3.52
40.741182,-0.2075,2.4023,2.5322,3.50
40.752817,-0.1577,2.4932,2.3183,3.41
40.761901,-0.2929,2.6867,2.0756,3.41
40.769940,-0.5139,2.8245,1.9183,3.45
40.782054,-0.6408,2.8135,1.8752,3.44
40.793849,-0.9293,2.7536,2.0529,3.56
40.803260,-1.3228,2.6277,2.3505,3.77
40.812830,-1.4846,2.3923,2.4490,3.73
40.823429,-1.5213,2.4125,1.8979,3.43
40.837900,-1.6162,2.4674,1.8073,3.46
40.849554,-1.6068,2.4476,1.9126,3.50
40.859720,-1.6081,2.4436,2.0123,3.55
40.868946,-1.5806,2.3558,2.2515,3.62
40.878042,-1.1455,2.2343,2.4699,3.52
40.888508,-1.0002,2.0702,2.4799,3.38
40.903423,-0.8276,1.8862,2.3506,3.13
40.912861,-0.3130,1.9908,2.3794,3.12
40.921212,-0.0723,2.0319,2.0199,2.87
40.932122,0.2509,1.5839,2.0481,2.60
40.949701,0.5272,1.0025,2.4680,2.72
40.961601,0.4358,0.5755,2.4510,2.56
40.969573,0.3268,0.1174,2.3726,2.40
40.977321,0.3190,-0.4010,2.4284,2.48
40.988997,0.3972,-0.9834,2.4780,2.70
40.998689,0.9838,-1.7009,2.5522,3.22
41.010758,2.0508,-2.4728,2.7866,4.25
41.019527,2.9637,-3.0787,2.9116,5.17
41.029527,4.0513,-3.4163,2.7736,5.98
41.040384,5.3368,-3.7709,2.6235,7.04
41.053994,6.1342,-4.3849,2.5783,7.97
41.066683,6.6822,-5.1606,2.6605,8.85
41.076694,7.2759,-5.6634,2.4985,9.55
41.084640,7.7284,-5.7644,2.5121,9.96
41.094553,8.0687,-5.6342,2.3974,10.13
41.107555,8.1813,-5.4309,2.1232,10.05
41.122733,7.5421,-5.0187,1.8028,9.24
41.137907,3.9852,-3.1406,0.7090,5.12
41.148714,2.2488,-1.7579,-0.0920,2.86
41.160897,0.4480,-0.1858,-0.5973,0.77
41.170706,-1.2652,1.1325,-0.6252,1.81
41.185975,-2.6163,2.1426,-0.6915,3.45
41.193399,-3.2701,2.9321,-0.8629,4.48
41.203008,-3.0808,3.3145,-0.4752,4.55
41.213879,-2.4346,3.1422,0.0591,3.98
41.228750,-1.5884,2.4781,0.3370,2.96
41.239486,-1.0765,2.0058,0.0985,2.28
41.246301,-1.5862,2.2604,-0.2395,2.77
41.259118,-2.8565,3.0266,-0.8267,4.24
41.269340,-4.3796,3.7981,-1.4403,5.97
41.278842,-5.6547,4.4847,-1.8749,7.46
41.289404,-6.5157,5.0709,-2.0842,8.52
41.303112,-7.2497,5.6214,-2.2031,9.43
41.314091,-7.8416,6.0620,-2.3326,10.18
41.326950,-8.0861,6.2894,-1.7349,10.39
41.337937,-8.2471,6.3632,-1.2839,10.50
41.346115,-8.2112,6.6056,-1.6039,10.66
41.354753,-7.9002,6.7444,-0.8640,10.42
41.365880,-7.8996,6.5565,-0.3607,10.27
41.381962,-8.5155,6.2829,-0.7242,10.61
41.387218,-9.6717,5.7477,-1.5985,11.36
41.398012,-9.5530,5.2701,-2.2088,11.13
41.409661,-7.9781,5.0616,0.3764,9.46
41.419954,-5.8750,4.7587,2.5531,7.98
41.430393,-3.3386,4.9055,2.1748,6.32
41.443367,-0.4717,5.8085,0.8260,5.89
41.453956,2.7630,5.4941,0.4040,6.16
41.463314,8.7554,2.6662,-0.0114,9.15
41.477638,15.8290,-1.3168,0.9460,15.91
41.486307,20.5647,-6.1242,4.5588,21.94
41.495545,21.7312,-9.8694,6.0892,24.63
41.506348,17.0481,-7.1748,3.5415,18.83
41.523558,15.5772,-2.2594,4.2536,16.30
41.538883,14.3591,-5.3897,2.5032,15.54
41.552353,14.4102,-3.7009,1.5184,14.96
41.563749,15.0904,-0.7822,2.4536,15.31
41.571656,14.6640,0.6537,4.3315,15.30
41.587982,13.6040,0.6795,3.3473,14.03
41.595507,11.9649,0.0460,1.6376,12.08
41.603910,9.9159,-0.7257,1.8459,10.11
41.616194,8.2283,-0.7718,0.5640,8.28
41.631812,6.4964,0.1817,-0.5057,6.52
41.637442,3.5381,0.8804,-0.5714,3.69
41.647485,0.0439,1.5358,-1.7436,2.32
41.658053,-2.4103,1.6225,-3.7659,4.76
41.668871,-0.9092,0.9428,-4.7663,4.94
41.679815,-0.8970,1.2530,-6.4463,6.63
41.692838,-5.2053,2.4157,-8.9083,10.60
41.703733,-9.2505,4.2379,-11.3697,15.26
41.723063,-10.9354,5.3544,-7.3977,14.25
41.736597,-12.1081,3.1898,-5.1714,13.55
41.747692,-9.3104,1.3606,-2.8485,9.83
41.759729,-6.8362,3.1520,-1.0981,7.61
41.768285,-6.4869,6.2965,1.5075,9.17
41.777490,-5.1619,7.7639,4.0267,10.16
41.788022,-4.9887,7.3119,2.9840,9.34
41.803459,-7.4300,5.1507,0.1984,9.04
41.811551,-9.8394,3.4029,0.6168,10.43
41.820844,-8.7170,3.4888,1.1978,9.47
41.832178,-5.5269,4.4198,3.0436,7.70
41.847255,-4.6350,3.9869,5.0171,7.91
41.863826,-1.2071,-0.0333,7.3850,7.48
41.875736,1.3260,0.0331,6.4448,6.58
41.886523,3.4385,0.9836,5.3896,6.47
41.896232,4.2678,1.0793,5.2717,6.87
41.909940,4.7346,0.5211,5.9042,7.59
41.922790,5.7501,-0.0736,6.1896,8.45
41.928821,7.2728,-0.6482,5.8868,9.38
41.940074,8.6818,-1.2480,5.7225,10.47
41.952443,9.8329,-2.1627,5.5481,11.50
41.961523,10.2044,-2.9910,5.0295,11.76
41.974420,9.6315,-2.6717,3.7797,10.69
41.985827,8.5776,-1.3406,1.7301,8.85
41.994356,7.5289,0.1738,-0.0519,7.53
42.009002,6.7787,0.9795,-0.5306,6.87
42.022851,6.6458,0.5282,-0.0342,6.67
42.039054,6.5148,-2.8699,1.3532,7.25
42.051308,6.5986,-4.9317,1.9194,8.46
42.059814,6.8483,-6.9926,2.3955,10.08
42.070121,6.5218,-8.4862,2.7587,11.05
42.080659,4.7299,-9.2574,2.9063,10.79
42.094547,2.5469,-9.2373,2.0889,9.81
42.106726,0.9413,-8.3147,0.9162,8.42
42.113664,-0.3309,-7.0072,0.2318,7.02
42.131586,-1.8332,-6.2717,0.3593,6.54
42.145672,-5.6953,-6.1406,-0.3054,8.38
42.159470,-6.8784,-5.7851,-0.4841,9.00
42.167615,-7.3091,-5.3262,-0.5805,9.06
42.178383,-7.4247,-4.8533,-1.0786,8.94
42.189194,-7.7276,-4.3925,-1.7943,9.07
42.207375,-8.2451,-4.2553,-1.8388,9.46
42.210579,-8.6771,-4.4525,-1.5344,9.87
42.221642,-9.4469,-4.7752,-1.2461,10.66
42.234331,-10.1568,-5.0427,-1.2815,11.41
42.243352,-10.3864,-5.2072,-1.3557,11.70
42.254136,-10.0031,-5.4270,-1.4603,11.47
42.269139,-9.4467,-5.9966,-1.5278,11.29
42.280866,-9.1753,-7.0002,-1.2869,11.61
42.287852,-8.9211,-7.3414,-1.1451,11.61
42.300116,-8.2870,-6.8843,-0.9890,10.82
42.309582,-7.5251,-6.4555,-0.8372,9.95
42.319142,-7.1150,-6.1723,-1.5477,9.55
42.329754,-5.3210,-6.1188,-2.5027,8.49
42.342436,-1.9648,-6.7281,-3.0872,7.66
42.353167,0.6524,-6.9374,-3.6600,7.87
42.367995,1.5135,-6.2214,-3.8586,7.48
42.375394,1.6542,-5.3050,-4.4754,7.14
42.385100,2.0617,-4.7930,-4.2094,6.70
42.395266,1.9031,-4.9238,-4.5687,6.98
42.410456,2.2017,-5.4109,-5.7080,8.17
42.422096,3.5573,-5.8759,-7.3036,10.03
42.427338,5.5559,-5.9043,-8.3176,11.62
42.439771,5.5473,-5.5895,-9.4529,12.30
42.450177,4.5873,-6.9069,-11.5188,14.19
42.460205,3.9185,-9.3845,-14.0916,17.38
42.473883,2.5884,-12.1952,-17.5470,21.52
42.485944,2.2578,-15.7947,-22.1558,27.30
42.492475,4.1056,-18.9317,-28.3365,34.33
42.503367,6.4106,-20.5964,-35.0855,41.19
42.519065,5.5735,-21.9082,-39.6889,45.68
42.532889,2.3585,-26.3779,-41.4276,49.17
42.546700,-2.9107,-50.6261,-25.2142,56.63
42.558974,0.2899,-48.1078,-10.6431,49.27
42.568529,7.6750,-45.8318,1.2313,46.49
42.582397,16.5082,-45.2000,10.9645,49.35
42.593163,21.3177,-42.7277,17.9948,51.03
42.601144,17.9292,-39.3844,18.9152,47.23
42.611865,11.8440,-41.0793,26.7511,50.43
42.630856,5.8460,-45.5964,15.1220,48.39
42.633410,0.3099,-28.2436,-6.1750,28.91
42.644248,-0.2935,-37.9463,66.3533,76.44
42.658589,-1.8346,-95.1089,55.3915,110.08
42.671670,13.2333,-43.7343,52.8571,69.87
42.681187,10.5900,-16.7386,38.0804,42.92
42.696799,0.0404,-21.4637,17.6265,27.77
42.707558,-5.2408,-37.4740,19.3783,42.51
42.720016,-27.6288,-25.7998,19.0210,42.32
42.739190,-14.7680,-12.7072,15.5330,24.92
42.748173,-1.4848,-5.7608,11.6724,13.10
42.752384,5.2033,-4.3281,8.8779,11.16
42.766016,11.5349,-7.9718,5.7657,15.16
42.775158,15.1829,-15.5574,6.9553,22.82
42.785765,14.7585,-21.9537,9.5335,28.12
42.795823,11.4997,-22.9757,11.4885,28.14
42.812625,5.9030,-18.3823,12.8971,23.22
42.819590,0.7542,-14.4543,13.6148,19.87
42.833653,-4.1829,-12.8920,10.1059,16.91
42.847246,-9.5189,-11.6244,7.9951,17.02
42.860793,-11.9761,-8.5735,5.8571,15.85
42.873239,-12.5310,-6.4333,1.9775,14.22
42.882742,-13.2952,-4.1160,-0.9976,13.95
42.893346,-14.1530,-3.4723,-2.3387,14.76
42.905257,-12.8550,-4.0316,-3.3163,13.87
42.916516,-9.4987,-4.0437,-2.9416,10.73
42.926868,-6.4158,-4.3434,-1.9084,7.98
42.941058,-3.8338,-4.9037,-0.7569,6.27
42.953841,-2.0024,-5.6106,0.2996,5.96
42.958588,-0.7018,-6.2936,0.6566,6.37
42.969280,-0.0756,-6.8799,0.4734,6.90
42.980063,-0.3099,-7.3014,0.8459,7.36
42.992562,-0.9490,-7.5094,1.0352,7.64
43.003079,-1.3004,-7.4121,0.9505,7.59
43.016603,-1.7415,-7.4777,1.0725,7.75
43.027523,-1.1699,-7.7743,0.3052,7.87
43.045874,0.6668,-7.9153,-0.6009,7.97
43.060965,0.5836,-7.7099,-0.8012,7.77
43.068870,0.1108,-7.2148,-1.2622,7.33
43.077637,-1.0030,-6.7336,-1.0752,6.89
43.094170,-1.9756,-6.6889,-0.8094,7.02
43.101190,-2.2628,-6.9276,-1.0577,7.36
43.115451,-1.5526,-7.1015,-0.6022,7.29
43.127083,-0.9617,-6.9461,-0.1639,7.01
43.134736,-0.7870,-6.4974,-0.3534,6.55
43.142556,0.1874,-5.8864,-0.3659,5.90
43.158192,1.1315,-4.9943,-0.7184,5.17
43.175373,2.2043,-2.5996,-1.1276,3.59
43.187356,3.5511,-1.8659,0.3032,4.02
43.198981,5.1015,-1.5108,0.6947,5.37
43.207765,6.7312,-1.6241,0.3470,6.93
43.218538,7.4227,-1.2626,-2.8754,8.06
43.234585,8.1729,-0.0597,-4.8716,9.51
43.242762,9.5993,1.5302,-4.8854,10.88
43.250949,11.0123,2.5588,-5.7450,12.68
43.265246,10.8784,2.4736,-7.5399,13.47
43.279350,10.9151,1.3748,-7.0459,13.06
43.295894,4.4067,2.4852,-6.1684,7.98
43.308768,6.3879,2.8442,-5.4212,8.85
43.317618,8.1308,2.9982,-5.6612,10.35
43.326937,7.5923,2.9327,-5.6086,9.88
43.338874,7.6921,2.4595,-5.0556,9.53
43.353265,10.3493,1.9707,-4.6308,11.51
43.359729,15.2749,2.1502,-4.7045,16.13
43.375259,19.3170,2.6459,-3.4385,19.80
43.383122,17.1082,3.1713,-3.6546,17.78
43.392013,14.9198,2.3766,-4.5915,15.79
43.402818,14.0045,1.6776,-4.5599,14.82
43.421073,10.3334,1.3986,-4.2447,11.26
43.435205,4.6771,0.2813,-4.3023,6.36
43.446927,3.5336,-0.0052,-5.0817,6.19
43.461073,3.6219,0.4062,-6.4416,7.40
43.467693,4.6045,1.0733,-5.8995,7.56
43.484308,5.4685,0.8273,-4.2836,7.00
43.491208,5.5308,-0.1456,-2.7778,6.19
43.501817,4.2242,-0.4807,-2.0123,4.70
43.520288,2.4725,-0.2283,-1.4688,2.88
43.522006,1.2147,-0.5268,-0.9658,1.64
43.533249,0.2866,-1.7281,-0.9104,1.97
43.543679,-0.2781,-3.0964,-0.4506,3.14
43.557433,0.9708,-4.0687,0.5315,4.22
43.567618,3.6969,-4.5746,1.7852,6.15
43.576232,5.6777,-4.6278,2.6309,7.78
43.587058,5.9085,-4.4683,3.4247,8.16
43.604537,5.4393,-3.9854,3.4417,7.57
43.619380,2.7659,-2.0080,3.0133,4.56
43.633600,2.0935,-1.4413,3.4201,4.26
43.649378,2.4107,-0.9950,3.6956,4.52
43.652061,1.7510,-0.1535,3.5967,4.00
43.665229,-0.2920,1.0080,3.6301,3.78
43.676679,-2.2242,1.9298,3.1829,4.34
43.686664,-3.5657,2.7068,2.4565,5.11
43.698211,-4.5629,3.5371,2.0236,6.12
43.708026,-5.3756,4.4559,1.4760,7.14
43.717119,-6.3512,5.4826,0.3997,8.40
43.727892,-7.4005,6.2042,0.7508,9.69
43.745137,-8.0480,6.5011,1.6797,10.48
43.761756,-9.0248,7.1243,1.5652,11.60
43.771048,-8.6179,7.4294,0.4914,11.39
43.782558,-8.0169,7.6379,0.2518,11.08
43.792831,-7.7797,7.3198,0.6840,10.70
43.804250,-7.5343,6.4930,0.5374,9.96
43.814499,-7.3729,5.7143,0.5044,9.34
43.825784,-6.9403,5.2913,0.7823,8.76
43.835985,-6.5479,5.1316,0.8700,8.36
43.847984,-6.2441,4.7245,0.3608,7.84
43.858551,-5.5806,4.2618,-0.8603,7.07
43.870755,-4.5025,3.8955,-2.1084,6.32
43.880702,-2.9107,3.1983,-2.6924,5.09
43.890857,-1.6776,2.1298,-2.6680,3.80
43.902209,-1.2534,0.8141,-2.2710,2.72
43.917197,-1.1120,-0.6541,-2.0212,2.40
43.928025,0.0254,-2.4063,-1.8890,3.06
43.949860,3.8274,-4.3173,-2.4979,6.29
43.959922,4.9096,-4.2808,-3.5056,7.40
43.967319,5.5217,-4.2974,-3.4797,7.81
43.977772,5.3543,-4.3698,-3.3257,7.67
43.990084,4.9554,-4.4120,-3.0346,7.30
44.001547,4.6651,-4.6037,-2.7296,7.10
44.010333,4.6738,-4.8472,-2.6083,7.22
44.024604,4.9266,-4.5252,-2.6185,7.18
44.032811,5.0351,-3.4585,-2.9749,6.79
44.043050,4.9328,-2.3694,-2.9554,6.22
44.060715,4.5902,-1.5621,-2.6721,5.54
44.075780,3.9036,-0.1092,-1.8887,4.34
44.086672,3.1290,0.5186,-1.4527,3.49
44.100909,2.2696,0.9564,-1.4791,2.87
44.112843,1.3748,1.4599,-1.8490,2.73
44.127610,1.5794,2.1580,-1.6782,3.16
44.129434,2.7205,3.1948,-1.6066,4.49
44.140233,2.4099,3.7702,-1.3817,4.68
44.151153,1.5607,2.7155,-0.1232,3.13
44.161850,2.2717,0.6117,1.4097,2.74
44.174198,3.7235,-1.0258,2.7557,4.74
44.184462,5.0255,-1.7971,3.5720,6.42
44.194451,6.4250,-2.4128,4.5137,8.21
44.207990,7.8443,-3.5890,5.2096,10.08
44.216720,9.0224,-4.7577,5.7794,11.72
44.227313,9.0035,-4.8999,6.6434,12.21
44.240044,7.7423,-4.5063,7.6825,11.80
44.253783,6.5033,-4.4336,8.1631,11.34
44.270315,4.1362,-3.0692,7.3711,8.99
44.283184,3.7407,-1.6043,6.7378,7.87
44.296899,2.7357,-0.2079,6.1520,6.74
44.305660,1.2940,1.0320,5.6173,5.86
44.314298,0.0051,2.1848,5.1060,5.55
44.326947,-1.1133,3.1738,4.5604,5.67
44.340259,-2.3567,4.1681,3.7762,6.10
44.350556,-3.8107,5.2018,2.6582,6.97
44.358420,-5.4448,6.1248,1.9159,8.42
44.368096,-6.7637,6.7166,1.3734,9.63
44.381472,-7.4660,6.9263,1.2016,10.25
44.396310,-7.8249,6.9649,1.0452,10.53
44.418186,-8.0594,6.8352,0.3715,10.57
44.422432,-7.8210,6.7524,-0.0173,10.33
44.433133,-7.6240,6.6473,-0.0961,10.12
44.444034,-7.7701,6.4849,-0.1365,10.12
44.456239,-8.1220,6.3044,-0.2194,10.28
44.467991,-8.3568,6.1158,-0.1726,10.36
44.481105,-8.2557,5.6401,0.0044,10.00
44.492399,-8.3611,5.1619,0.2831,9.83
44.499840,-8.4460,4.7748,0.5210,9.72
44.509041,-7.8099,4.4490,0.1304,8.99
44.526952,-6.8644,4.2018,-0.7985,8.09
44.541278,-5.6689,3.9285,-2.7304,7.42
44.552028,-6.1257,3.0267,-2.9513,7.44
44.563923,-6.0188,1.5323,-3.0288,6.91
44.573976,-6.2737,0.0321,-2.8703,6.90
44.587104,-5.5424,-1.5553,-3.3370,6.65
44.597631,-3.1980,-2.9816,-4.9178,6.58
44.608959,0.1742,-4.0690,-6.4512,7.63
44.617167,3.9621,-4.9988,-8.7516,10.83
44.631043,6.5984,-6.2693,-10.8735,14.18
44.639666,8.8647,-8.1084,-10.4740,15.94
44.649753,12.8757,-9.9588,-9.5710,18.88
44.663977,16.6045,-10.6708,-9.1856,21.77
44.679329,16.8353,-9.3115,-9.8796,21.63
44.699776,12.5509,-9.1592,-9.8823,18.41
44.708575,11.9915,-8.7014,-9.6142,17.66
44.716541,12.7398,-6.5699,-9.1556,17.01
44.727936,15.2968,-4.9334,-8.7546,18.30
44.740164,16.7369,-3.9019,-8.2858,19.08
44.750516,16.4156,-3.3550,-7.2710,18.26
44.758226,14.8264,-2.8042,-6.7176,16.52
44.769185,12.4311,-1.9606,-6.9738,14.39
44.780850,9.2705,-1.0023,-6.7880,11.53
44.790535,6.3918,-0.3711,-6.2254,8.93
44.804307,5.1499,0.1272,-5.3759,7.45
44.818458,4.7856,0.6491,-4.2508,6.43
44.828781,4.4891,0.7117,-2.8353,5.36
44.838812,4.3237,-0.0486,-1.5070,4.58
44.847035,4.1052,-1.2218,-0.6789,4.34
44.858932,3.2138,-2.1984,0.1798,3.90
44.866930,1.4863,-2.5322,1.4061,3.26
44.881389,-0.3081,-2.5718,2.0449,3.30
44.898856,-3.4396,-3.5178,2.4884,5.51
44.909662,-5.2595,-4.4080,2.7407,7.39
44.922611,-7.1104,-5.4329,3.1066,9.47
44.931506,-9.0704,-6.2294,2.8364,11.36
44.944544,-11.2805,-6.8894,2.7405,13.50
44.960694,-12.8870,-7.6843,2.7896,15.26
44.969654,-14.0015,-8.7328,2.3873,16.67
44.974716,-15.4772,-9.7960,1.7940,18.40
44.988042,-16.5507,-11.0279,1.7261,19.96
45.004820,-17.3388,-12.4027,1.8932,21.40
45.021543,-15.2812,-13.5131,0.4349,20.40
45.031690,-14.1968,-13.6625,0.0442,19.70
45.040110,-13.0520,-13.5025,-0.5961,18.79
45.050553,-11.8763,-12.8075,-0.7701,17.48
45.068828,-10.4952,-11.6651,-0.7991,15.71
45.072308,-8.5061,-10.2599,-0.6983,13.35
45.083214,-6.5468,-8.4876,-0.5093,10.73
45.098521,-5.0481,-6.3294,-0.2618,8.10
45.107399,-3.6051,-3.7851,0.2431,5.23
45.116884,-2.2607,-1.1021,1.3929,2.87
45.134568,-1.0915,1.2338,2.6918,3.16
45.137200,0.7704,2.5641,3.8615,4.70
45.148950,2.8685,2.7998,4.5182,6.04
45.160467,4.9263,2.5913,5.7738,8.02
45.171180,6.3077,2.4866,6.4964,9.39
45.180700,7.1012,2.5765,7.4919,10.64
45.191832,7.4476,2.7397,7.9824,11.26
45.208955,8.0869,2.9323,8.3019,11.95
45.224095,5.3140,4.5287,8.7863,11.22
45.234944,3.5248,4.5381,8.7419,10.46
45.251590,3.1739,3.2039,9.0299,10.09
45.256681,3.6820,1.2818,8.6655,9.50
45.271390,4.3590,-0.4527,9.3884,10.36
45.280148,4.2661,-1.3144,9.5994,10.59
45.291007,3.3678,-1.1028,10.2475,10.84
45.300471,2.8013,-1.3425,11.2618,11.68
45.315241,1.3446,-2.2741,11.7959,12.09
45.324752,-0.0222,-3.7031,13.1627,13.67
45.332312,0.1221,-4.5017,14.2839,14.98
45.343209,2.1256,-4.7016,15.8388,16.66
45.356154,3.3328,-5.3340,16.9982,18.12
45.368002,3.6292,-7.3073,16.6704,18.56
45.379181,4.9376,-9.8525,16.6369,19.96
45.397578,4.5963,-12.9307,14.0219,19.62
45.408214,4.6912,-14.3952,14.3588,20.87
45.423381,5.3480,-17.5941,15.9705,24.36
45.431041,5.8079,-20.8044,17.8638,28.03
45.443534,5.2270,-21.7831,19.9530,30.00
45.454906,4.2636,-21.0929,21.8322,30.66
45.465471,2.9411,-20.1583,23.7248,31.27
45.473636,0.8805,-19.9192,26.3654,33.06
45.483514,-0.7812,-22.3212,30.5736,37.86
45.502349,-2.7142,-27.3054,36.4652,45.64
45.513002,-8.6307,-33.8575,41.2626,54.07
45.526647,-23.8061,-49.9514,37.9913,67.12
45.543149,-22.3609,-55.7754,31.8504,68.01
45.553159,-15.6675,-61.9709,26.4363,69.17
45.565270,-6.1796,-72.8001,19.1898,75.54
45.574411,3.5034,-81.2492,7.6449,81.68
45.580764,9.2052,-82.4296,-7.5539,83.29
45.592751,9.6789,-78.9536,-20.4899,82.14
45.602646,8.0257,-75.5826,-26.1699,80.39
45.613489,-8.5083,-88.6013,8.1551,89.38
45.624071,-4.9370,-105.8822,-4.8864,106.11
45.642668,29.0773,-57.7155,-38.4980,75.22
45.652772,-3.5545,-57.2954,-31.7856,65.62
45.673730,-4.4358,-46.3692,-21.2331,51.19
45.678214,2.2269,-49.0934,-14.9309,51.36
45.691249,-9.3665,-48.3373,-13.9888,51.19
45.700046,-17.9107,-35.7912,-16.2965,43.21
45.713444,-22.6273,-25.9751,-17.3661,38.58
45.721881,-25.0787,-25.2816,-14.9063,38.60
45.732634,-21.9737,-28.1673,-10.9904,37.38
45.750668,-17.8412,-28.7099,-7.7864,34.69
45.754236,-9.2704,-25.8584,-5.3268,27.98
45.765737,-4.4424,-25.8024,-0.7909,26.19
45.779856,-5.5047,-27.4840,3.3501,28.23
45.788286,-8.2988,-25.0338,7.1748,27.33
45.797584,-9.9690,-19.5349,6.8558,22.98
45.808288,-3.8946,-17.7387,6.6048,19.32
45.820853,-10.4516,-18.8646,9.9918,23.77
45.830100,-19.5737,-17.9316,6.4042,27.31
45.841291,-20.7500,-13.6278,5.9485,25.53
45.854166,-17.9171,-9.8410,6.3016,21.39
45.864774,-18.2569,-6.4141,3.0820,19.59
45.885162,-15.3443,-5.3534,-0.4303,16.26
45.900685,-7.4790,-4.2974,-3.4390,9.29
45.913427,2.4012,-1.9397,-3.2177,4.46
45.920775,5.1472,-3.5992,-4.0138,7.45
45.931813,4.8483,-8.8753,-5.5241,11.52
45.938381,5.4568,-11.1093,-2.3103,12.59
45.949223,7.7895,-8.3284,-1.3747,11.49
45.962421,6.0469,-5.5241,-0.8567,8.23
45.975065,2.5734,-6.1399,-1.6401,6.86
45.993190,1.0946,-10.1064,0.8766,10.20
46.007801,2.0129,-6.9104,0.1221,7.20
46.017805,2.2979,-1.2120,-0.0738,2.60
46.034277,3.7616,3.7385,0.8260,5.37
46.049613,6.6376,6.4637,1.7411,9.43
46.063065,13.4187,6.4918,2.3608,15.09
46.072652,17.7274,6.7830,2.4915,19.14
46.080871,19.9075,7.3241,0.9286,21.23
46.090342,18.5326,6.9857,0.0139,19.81
46.101099,17.9532,5.4954,-0.6451,18.79
46.116669,18.3495,4.3504,-1.1148,18.89
46.129268,18.0372,3.5571,-1.2468,18.43
46.137933,17.7398,3.6533,-1.6523,18.19
46.145860,19.0780,4.8431,-2.6891,19.87
46.156182,20.9395,5.5091,-3.9209,22.00
46.166018,21.6317,4.7732,-4.4192,22.59
46.178810,21.2635,2.7456,-3.4688,21.72
46.188624,19.7514,0.5167,-2.0675,19.87
46.198381,17.7016,-0.9679,-1.6285,17.80
46.210490,16.5983,-1.4624,-1.5541,16.73
46.224358,17.0458,-1.4946,-1.3913,17.17
46.231069,17.9441,-1.4114,-1.1208,18.03
46.241858,17.7914,-1.4483,0.1610,17.85
46.253906,16.0843,-1.1460,1.6214,16.21
46.264900,12.9417,-0.2585,2.4100,13.17
46.274297,9.9902,0.8316,1.5204,10.14
46.295707,7.9147,1.7568,0.9888,8.17
46.308559,6.6407,2.3809,1.2145,7.16
46.324532,4.2740,4.2294,1.2176,6.13
46.333871,2.9157,4.9906,0.9098,5.85
46.339233,1.1650,5.4616,0.6111,5.62
46.350175,-0.7150,5.8001,0.5888,5.87
46.363159,-1.9594,6.0252,0.7646,6.38
46.375680,-2.7105,5.9931,0.9821,6.65
46.385664,-3.4271,6.0591,0.4480,6.98
46.394969,-4.6282,6.3880,0.4400,7.90
46.405725,-5.5498,6.3453,0.9997,8.49
46.415611,-5.4079,5.7434,1.4347,8.02
46.428487,-5.7275,5.1990,1.5089,7.88
46.438169,-6.4087,4.6646,1.7952,8.13
46.448286,-6.7788,4.1925,2.0860,8.24
46.461225,-6.9400,4.1017,2.0763,8.32
46.469942,-7.0365,4.2833,1.8461,8.44
46.480480,-6.6151,4.6662,1.3811,8.21
46.492047,-5.2484,5.2958,0.9210,7.51
46.502725,-4.9410,5.9998,1.3756,7.89
46.513046,-6.0388,6.2078,1.3105,8.76
46.523906,-6.5674,6.0771,0.8511,8.99
46.540289,-6.6280,6.1295,0.7982,9.06
46.556272,-5.7959,6.6511,0.8963,8.87
46.570941,-5.5135,7.0919,0.8300,9.02
46.583256,-5.3344,7.3785,0.6347,9.13
46.588748,-4.5817,7.2242,0.7967,8.59
46.599288,-4.2560,6.9596,1.5575,8.31
46.613352,-4.5456,6.4490,2.1123,8.17
46.626955,-4.0194,5.7047,2.3134,7.35
46.636597,-2.4953,5.1675,2.4332,6.23
46.645081,-0.6966,5.0013,2.9607,5.85
46.653996,1.3821,4.6362,3.2824,5.85
46.669017,3.8479,3.6422,3.7832,6.51
46.687663,6.3290,1.9774,4.3294,7.92
46.710909,10.3558,-3.2769,4.7591,11.86
46.727483,10.8558,-4.6849,4.2440,12.56
46.735730,10.5864,-5.2553,4.1335,12.52
46.745252,10.0223,-5.3435,4.1237,12.08
46.753154,9.2319,-5.2538,3.8818,11.31
